galaxy_num,system_num,name,x,y,economy_id,economy,govtype_id,govtype,techlev,productivity,radius,population,description
7,156,ARESON,106,52,4,Mainly Agri,4,Communist, 8,14208,5482,4,"The world Areson is a boring world."
7,157,ISERXEER,212,31,7,Poor Agri,3,Dictatorship, 3,3192,6356,2,"The world Iserxeer is reasonably noted for Zero-G hockey and its inhabitants' ingrained silliness."
7,158,XERASO,48,2,2,Poor Ind,1,Feudal, 7,8960,3376,3,"This world is very notable for the Xerasoian edible moth."
7,159,TEGEONON,159,231,7,Poor Agri,2,Multi-gov, 5,3744,6047,3,"Tegeonon is  well known for its inhabitants' wierd silliness but cursed by deadly civil war."
7,160,XELEZA,159,31,7,Poor Agri,2,Multi-gov, 5,3744,3487,3,"The planet Xeleza is mildly notable for killer D brandy."
7,161,AISLAXE,41,228,4,Mainly Agri,5,Confederacy, 8,16416,6697,4,"This planet is a tedious place."
7,162,RAINZA,130,85,5,Rich Agri,7,Corporate State, 9,19800,3970,5,"This world is ravaged by occasional solar activity."
7,163,VEIS,5,68,4,Mainly Agri,4,Communist, 7,12672,4357,4,"This planet is mildly noted for its pink OSE BITweed plantations but cursed by vicious killer cats."
7,164,BECEDIBI,245,125,7,Poor Agri,0,Anarchy, 2,1152,3829,1,"The planet Becedibi is most famous for the Becedibian deadly lobstoid and its pink  USETDI corn plantations."
7,165,QUREAED,38,13,5,Rich Agri,7,Corporate State, 9,19800,5414,5,"Qureaed is most famous for its vast oceans and its fabulous monkey burgers."
7,166,TIERUS,120,79,7,Poor Agri,5,Confederacy, 4,5400,4728,3,"The world Tierus is a boring world."
7,167,ORBELAXE,232,48,0,Rich Ind,6,Democracy,11,37600,5352,5,"This planet is most fabled for its inhabitants' ingrained shyness but cursed by dreadful solar activity."
7,168,INZABEZA,130,181,5,Rich Agri,6,Democracy, 8,16000,6018,5,"This planet is  fabled for its fabulous  vicious I brew ."
7,169,ISVEEDIN,164,19,3,Mainly Ind,1,Feudal, 6,7000,6308,3,"This planet is beset by a lethal disease."
7,170,QUONBI,140,152,0,Rich Ind,3,Dictatorship,10,22400,5516,5,"The world Quonbi is reasonably famous for the Quonbian spotted leopard."
7,171,CEMAER,192,166,6,Average Agri,0,Anarchy, 2,1408,4288,1,"The planet Cemaer is mildly notable for Cemaerian DBIZANO brandy."
7,172,ISARE,161,48,0,Rich Ind,4,Communist,11,28800,6305,5,"The planet Isare is mildly notable for killer A gargle blasters."
7,173,ORXETIBE,59,238,6,Average Agri,3,Dictatorship, 7,7616,5179,4,"This world is very notable for its inhabitants' wierd shyness."
7,174,REORAN,115,215,7,Poor Agri,1,Feudal, 5,3000,6515,3,"This planet is reasonably noted for its inhabitants' exceptional love for food blenders."
7,175,OREDVEUS,195,27,3,Mainly Ind,2,Multi-gov, 9,12768,5315,4,"Oredveus is a revolting dump."
7,176,TILALA,232,86,6,Average Agri,2,Multi-gov, 3,3264,4840,2,"The planet Tilala is reasonably noted for its inhabitants' eccentric shyness and Tilalaian O juice."
7,177,DICELASO,66,21,5,Rich Agri,5,Confederacy, 8,14040,6210,4,"The planet Dicelaso is scourged by a deadly disease."
7,178,XEONAR,39,181,5,Rich Agri,7,Corporate State,10,21560,3367,6,"The world Xeonar is scourged by a evil disease."
7,179,LAINDI,236,138,2,Poor Ind,4,Communist, 8,17920,4332,4,"The world Laindi is scourged by deadly tree snakes."
7,180,ESSOAT,47,141,7,Poor Agri,0,Anarchy, 4,1920,5167,2,"This world is very notable for its inhabitants' ingrained shyness."
7,181,QUDIOR,209,128,0,Rich Ind,7,Corporate State,13,49280,5585,7,"This planet is beset by deadly earthquakes."
7,182,SOLEUSER,224,217,1,Average Ind,5,Confederacy,10,27864,4832,5,"This planet is most fabled for its inhabitants' ingrained shyness but cursed by dreadful solar activity."
7,183,QURAA,240,104,0,Rich Ind,6,Democracy,11,37600,5616,5,"This world is a tedious little planet."
7,184,ZARAUSXE,143,64,0,Rich Ind,6,Democracy,14,47200,3983,7,"This planet is  notable for its great tropical forests and Zero-G hockey."
7,185,ONARMALA,194,168,2,Poor Ind,1,Feudal, 9,11520,6850,4,"Onarmala is an unremarkable dump."
7,186,INREERAR,21,235,3,Mainly Ind,3,Dictatorship, 8,13720,5909,4,"This world is a revolting dump."
7,187,USXELA,74,176,2,Poor Ind,0,Anarchy, 8,7936,4938,3,"Usxela is most noted for the Usxelaian deadly goat and its hoopy casinos."
7,188,TIDICE,96,213,5,Rich Agri,4,Communist, 5,8320,4704,3,"The planet Tidice is very famous for its unusual casinos but beset by dreadful earthquakes."
7,189,ISDILAON,170,133,5,Rich Agri,3,Dictatorship, 7,9240,6314,4,"Isdilaon is reasonably well known for its great dense forests but beset by deadly tree snakes."
7,190,LEVETI,127,149,7,Poor Agri,1,Feudal, 5,3000,3199,3,"Leveti is reasonably notable for its great tropical forests but cursed by dreadful solar activity."
7,191,RIBIRAOR,48,215,7,Poor Agri,2,Multi-gov, 2,2016,6448,1,"This world is very fabled for the Ribiraorian edible poet."
7,192,BELERE,57,180,4,Mainly Agri,2,Multi-gov, 6,7776,3641,3,"This world is very notable for the Belerian edible moth."
7,193,BECETELA,227,142,6,Average Agri,5,Confederacy, 8,11520,3811,5,"This world is a revolting little planet."
7,194,TIARED,21,124,4,Mainly Agri,7,Corporate State, 9,23232,4629,5,"Tiared is most famous for its pink Tiaredian IUSDICE corn plantations and its hoopy night life."
7,195,TEABI,154,216,0,Rich Ind,4,Communist,12,31360,6042,6,"This planet is very notable for the Teabian tree wolf and its pink oceans."
7,196,USLEANCE,242,70,6,Average Agri,0,Anarchy, 4,2432,5106,2,"This planet is most fabled for its inhabitants' eccentric shyness but cursed by occasional earthquakes."
7,197,XEGEARER,133,187,3,Mainly Ind,7,Corporate State,10,28952,3461,5,"This planet is very notable for its inhabitants' wierd shyness and its inhabitants' eccentric love for poetry."
7,198,RIORUSLE,16,74,2,Poor Ind,5,Confederacy, 9,23040,6416,5,"This world is  noted for its exciting sit coms."
7,199,GEDIENZA,65,40,0,Rich Ind,6,Democracy,12,40800,3649,6,"This world is very fabled for the Gedienzaian edible poet."
7,200,CETECESO,164,242,2,Poor Ind,6,Democracy, 9,26240,4260,5,"The planet Ceteceso is a boring planet."
7,201,ESVESOSO,103,133,7,Poor Agri,1,Feudal, 5,3000,5223,3,"The world Esvesoso is a dull place."
7,202,CERAXETE,231,167,7,Poor Agri,3,Dictatorship, 6,5208,4327,3,"The world Ceraxete is beset by a evil disease."
7,203,BEATLE,156,194,2,Poor Ind,0,Anarchy, 6,5888,3740,2,"Beatle is  famous for its exotic fish meat but scourged by deadly civil war."
7,204,QUGEZA,166,33,1,Average Ind,4,Communist,11,26496,5542,5,"The planet Qugeza is most well known for its exotic cuisine."
7,205,ESAQUBE,33,228,4,Mainly Agri,3,Dictatorship, 7,10752,5153,4,"This planet is a dull world."
7,206,ISMAAN,83,58,2,Poor Ind,1,Feudal,10,12800,6227,5,"The world Ismaan is mildly noted for its ancient mountains but ravaged by occasional solar activity."
7,207,MAMAANAT,228,27,3,Mainly Ind,2,Multi-gov, 6,8736,5860,3,"The world Mamaanat is beset by a evil disease."
7,208,EDCEA,145,59,3,Mainly Ind,2,Multi-gov, 7,10080,5009,3,"Edcea is reasonably notable for its fabulous cuisine but plagued by evil tree wolfs."
7,209,LEISINMA,12,79,7,Poor Agri,5,Confederacy, 4,5400,3084,3,"This planet is most fabled for its inhabitants' ingrained silliness but beset by deadly edible grubs."
7,210,LADIRE,75,172,4,Mainly Agri,7,Corporate State,11,27456,4171,6,"The planet Ladire is scourged by killer edible arts graduates."
7,211,MAARBI,16,46,6,Average Agri,4,Communist, 4,5888,5648,2,"The planet Maarbi is most noted for the Maarbian mountain lobstoid and the Maarbian evil talking treeoid."
7,212,REENRI,61,166,6,Average Agri,0,Anarchy, 3,1920,6461,1,"The world Reenri is mildly fabled for its inhabitants' eccentric shyness but cursed by occasional earthquakes."
7,213,ENATZAUS,64,190,6,Average Agri,7,Corporate State, 6,11968,3392,4,"The world Enatzaus is very noted for its pink oceans but cursed by unpredictable earthquakes."
7,214,RIAREROR,8,164,4,Mainly Agri,5,Confederacy, 7,14688,6408,4,"This world is a revolting little planet."
7,215,RAONDILE,217,112,0,Rich Ind,6,Democracy,12,40800,4057,6,"This planet is plagued by deadly earthquakes."
7,216,DITEARRA,193,205,5,Rich Agri,6,Democracy, 7,14400,6337,4,"The world Ditearra is reasonably noted for its inhabitants' exceptional loathing of casinos."
7,217,ANQUARLE,148,170,2,Poor Ind,1,Feudal, 7,8960,5780,3,"Anquarle is reasonably notable for its wierd tropical forests but scourged by frequent civil war."
7,218,SOBETEVE,1,202,2,Poor Ind,3,Dictatorship, 9,17024,4609,4,"The world Sobeteve is beset by dreadful earthquakes."
7,219,BIORVE,182,220,6,Average Agri,0,Anarchy, 4,2432,4534,2,"This planet is  notable for the Biorvian edible poet and its exciting sit coms."
7,220,ZAERMA,117,22,6,Average Agri,4,Communist, 5,6912,3957,3,"The world Zaerma is a dull world."
7,221,ISESUSA,161,11,3,Mainly Ind,3,Dictatorship, 8,13720,6305,4,"This world is plagued by occasional solar activity."
7,222,TISO,239,200,2,Poor Ind,1,Feudal,10,12800,3055,5,"The world Tiso is beset by a lethal disease."
7,223,USESEN,224,231,7,Poor Agri,2,Multi-gov, 2,2016,3040,1,"Usesen is a revolting little planet."
7,224,ZAED,242,233,1,Average Ind,2,Multi-gov,10,17280,4082,5,"This planet is mildly fabled for its inhabitants' eccentric love for tourists but beset by a lethal disease."
7,225,TIREGEES,190,88,0,Rich Ind,5,Confederacy,13,38880,4798,6,"The world Tiregees is reasonably noted for its inhabitants' exceptional love for tourists and the Tiregeesian edible arts graduate."
7,226,QUSOIN,201,67,3,Mainly Ind,7,Corporate State,10,28952,5577,5,"This planet is beset by a evil disease."
7,227,XEISA,78,140,4,Mainly Agri,4,Communist, 8,14208,3406,4,"Xeisa is most noted for the Xeisaian deadly lobstoid and its pink Xeisaian LRESTET D    INweed plantations."
7,228,ISTEESGE,16,175,7,Poor Agri,0,Anarchy, 1,768,6160,1,"The world Isteesge is scourged by a deadly disease."
7,229,ARTICESO,3,137,1,Average Ind,7,Corporate State,14,48312,5379,7,"This planet is mildly fabled for its inhabitants' eccentric love for poetry but plagued by frequent earthquakes."
7,230,CEBEOR,199,229,5,Rich Agri,5,Confederacy, 9,15480,4295,5,"This planet is beset by a lethal disease."
7,231,DIUSACE,185,64,0,Rich Ind,6,Democracy,12,40800,6329,6,"The planet Diusace is mildly notable for its inhabitants' unusual silliness."
7,232,RIBETIES,229,207,7,Poor Agri,6,Democracy, 5,7200,6629,3,"Ribeties is very notable for the Ribetiesian tree ant."
7,233,LATIVEGE,73,23,7,Poor Agri,1,Feudal, 3,2040,4169,2,"This planet is a dull place."
7,234,ERARRIOR,99,86,6,Average Agri,3,Dictatorship, 7,7616,2915,4,"This world is very notable for the Erarriorian edible grub and the Erarriorian tree grub."
7,235,LEEDEN,153,254,6,Average Agri,0,Anarchy, 3,1920,3225,1,"The planet Leeden is a boring world."
7,236,TIVEQU,204,178,2,Poor Ind,4,Communist, 8,17920,4812,4,"This planet is beset by a lethal disease."
7,237,ORANISEN,40,250,2,Poor Ind,3,Dictatorship, 8,15232,5160,4,"This planet is most notable for Oranisenian SSO juice but scourged by frequent civil war."
7,238,INTEAN,82,61,7,Poor Agri,1,Feudal, 4,2520,5970,2,"The world Intean is a boring planet."
7,239,ISISAN,36,59,3,Mainly Ind,2,Multi-gov, 6,8736,6180,3,"The planet Isisan is cursed by dreadful civil war."
7,240,ORRAES,91,192,0,Rich Ind,2,Multi-gov,12,22560,5211,5,"This world is mildly well known for its hoopy night life and Orraesian lethal water."
7,241,LAVEGERE,247,169,1,Average Ind,5,Confederacy,13,35640,4343,6,"The planet Lavegere is most noted for its inhabitants' exceptional loathing of sit coms and Lavegerian wolf cutlet."
7,242,USQUEN,142,67,3,Mainly Ind,7,Corporate State,11,31416,5006,6,"The planet Usquen is a boring planet."
7,243,LEESON,85,242,2,Poor Ind,4,Communist, 9,19968,3157,4,"The planet Leeson is cursed by killer mountain MONSETHoids."
7,244,BERITERE,106,95,7,Poor Agri,0,Anarchy, 3,1536,3690,2,"The planet Beritere is very noted for its ancient AABMAMA plant plantations but beset by evil tree fishs."
7,245,ARVEAA,206,28,4,Mainly Agri,7,Corporate State,10,25344,5582,6,"The world Arveaa is reasonably fabled for its exciting sit coms and its inhabitants' ancient loathing of discos."
7,246,LARAEDLE,79,15,7,Poor Agri,5,Confederacy, 7,7992,4175,4,"The planet Laraedle is scourged by a deadly disease."
7,247,REESQUEN,225,152,0,Rich Ind,6,Democracy,12,40800,6625,6,"This planet is plagued by frequent solar activity."
7,248,VEGEINSO,18,250,2,Poor Ind,6,Democracy,11,31360,4370,6,"The world Vegeinso is scourged by deadly tree grubs."
7,249,TIMAESIN,135,204,6,Average Agri,1,Feudal, 6,4480,4743,3,"The planet Timaesin is very famous for its exotic fish cutlet but plagued by deadly earthquakes."
7,250,XEORUSGE,12,73,1,Average Ind,3,Dictatorship, 9,18648,3340,4,"The world Xeorusge is scourged by deadly tree snakes."
7,251,ZAATI,67,40,2,Poor Ind,0,Anarchy, 9,8960,3907,4,"The world Zaati is very famous for its hoopy night life but scourged by deadly tree grubs."
7,252,ATRAAT,171,247,7,Poor Agri,4,Communist, 6,6144,3243,4,"This world is plagued by occasional solar activity."
7,253,ISBIANRI,183,177,1,Average Ind,3,Dictatorship,12,24696,6327,6,"This world is reasonably notable for its exotic cuisine but ravaged by a vicious disease."
7,254,ONORTI,126,155,3,Mainly Ind,1,Feudal, 8,9240,6782,4,"The planet Onorti is  famous for Onortian shrew steak but ravaged by unpredictable solar activity."
7,255,XEMARIIN,177,23,7,Poor Agri,2,Multi-gov, 3,2592,3505,2,"The planet Xemariin is mildly notable for vicious ORE brew."
8,0,ANESBI,1,45,5,Rich Agri,4,Communist, 6,9600,5633,3,"This world is a tedious little planet."
8,1,ISEROR,204,230,6,Average Agri,3,Dictatorship, 4,4928,6348,2,"The world Iseror is  notable for its wierd tropical forests and Iserorian SONREST brew."
8,2,ERERSO,38,249,1,Average Ind,7,Corporate State,13,45144,2854,7,"This planet is a dull place."
8,3,LEATANRE,168,103,7,Poor Agri,1,Feudal, 2,1560,3240,1,"The world Leatanre is most well known for its vast dense forests."
8,4,TEBIENLA,206,59,3,Mainly Ind,1,Feudal, 8,9240,6094,4,"This planet is beset by dreadful earthquakes."
8,5,REVEQU,85,146,2,Poor Ind,0,Anarchy, 7,6912,6485,3,"Revequ is cursed by dreadful civil war."
8,6,ERESORBE,95,218,2,Poor Ind,4,Communist,11,24064,2911,5,"The planet Eresorbe is  famous for Eresorbian shrew steak but ravaged by occasional solar activity."
8,7,VEGEDIUS,147,121,1,Average Ind,6,Democracy,13,40320,4499,7,"This planet is very well known for Vegediusian wolf meat and its wierd volcanoes."
8,8,QUERBEIS,136,13,5,Rich Agri,6,Democracy, 6,12800,5512,4,"The planet Querbeis is a boring world."
8,9,LEATER,29,211,3,Mainly Ind,5,Confederacy, 9,20664,3101,5,"The world Leater is very famous for its hoopy night life but scourged by killer mountain monkeys."
8,10,BIANBIES,132,208,2,Poor Ind,1,Feudal, 7,8960,4484,3,"Bianbies is  well known for the Bianbiesian spotted leopard but ravaged by frequent earthquakes."
8,11,MAANA,201,38,6,Average Agri,3,Dictatorship, 5,5824,5833,3,"This planet is beset by deadly earthquakes."
8,12,BIIS,86,143,7,Poor Agri,3,Dictatorship, 5,4536,2902,3,"Biis is ravaged by unpredictable solar activity."
8,13,USMAEDIN,36,189,5,Rich Agri,2,Multi-gov, 4,4800,4900,2,"This planet is a dull world."
8,14,ERLABEOR,12,24,0,Rich Ind,6,Democracy,11,37600,2828,5,"This planet is mildly noted for the Erlabeorian deadly Noid but cursed by deadly civil war."
8,15,XEERIN,153,83,3,Mainly Ind,0,Anarchy, 6,5376,3481,3,"The planet Xeerin is an unremarkable dump."
8,16,TEESCEAR,255,204,6,Average Agri,0,Anarchy, 5,2944,6143,2,"The planet Teescear is reasonably fabled for Teescearian evil juice and Teescearian evil brandy."
8,17,ORESREAT,10,133,5,Rich Agri,7,Corporate State, 9,19800,5130,5,"This planet is a dull world."
8,18,ESUSGE,17,14,6,Average Agri,3,Dictatorship, 5,5824,5137,3,"The world Esusge is beset by a lethal disease."
8,19,LEQUATDI,245,3,3,Mainly Ind,5,Confederacy, 9,20664,3317,5,"The world Lequatdi is scourged by deadly edible arts graduates."
8,20,OREDRIER,237,241,1,Average Ind,5,Confederacy,11,30456,5357,5,"The planet Oredrier is most famous for its pink Oredrierian X LEOUweed plantations and the Oredrierian edible poet."
8,21,SOLADIAR,16,126,6,Average Agri,4,Communist, 4,5888,4624,2,"This world is a tedious little planet."
8,22,INZAAN,74,45,7,Poor Agri,0,Anarchy, 3,1536,5962,2,"Inzaan is most noted for the Inzaanian evil poet and Inzaanian UNUSE water."
8,23,MAENES,108,91,3,Mainly Ind,2,Multi-gov, 6,8736,5740,3,"The world Maenes is a boring world."
8,24,XEBEIS,39,73,1,Average Ind,2,Multi-gov,11,19008,3367,5,"The world Xebeis is scourged by a evil disease."
8,25,CETIAT,20,29,7,Poor Agri,1,Feudal, 2,1560,4116,1,"This world is very fabled for its wierd volcanoes."
8,26,TITIRIDI,14,17,1,Average Ind,5,Confederacy,12,33048,4622,6,"The planet Titiridi is reasonably noted for its inhabitants' eccentric shyness and its inhabitants' eccentric love for poetry."
8,27,GEALE,45,158,6,Average Agri,7,Corporate State, 7,13376,3629,4,"The planet Geale is scourged by killer edible S  ZAoids."
8,28,CEANVE,84,65,1,Average Ind,7,Corporate State,11,38808,4180,6,"This world is very notable for the Ceanvian edible poet."
8,29,ESVETI,151,246,6,Average Agri,6,Democracy, 8,13120,5271,5,"The planet Esveti is an unremarkable dump."
8,30,CERAERAR,87,119,7,Poor Agri,2,Multi-gov, 5,3744,4183,3,"The planet Ceraerar is very famous for its unusual casinos but beset by a evil disease."
8,31,AARZARI,10,48,0,Rich Ind,4,Communist,12,31360,6666,6,"Aarzari is mildly notable for Aarzarian lethal brandy."
8,32,DIERANOR,190,100,4,Mainly Agri,4,Communist, 8,14208,6334,4,"Dieranor is an unremarkable planet."
8,33,CEANQUAN,185,187,3,Mainly Ind,3,Dictatorship, 8,13720,4281,4,"This planet is plagued by deadly earthquakes."
8,34,ENUSTIEN,187,58,2,Poor Ind,7,Corporate State,13,40832,3515,7,"Enustien is an unremarkable planet."
8,35,ATANON,114,151,7,Poor Agri,1,Feudal, 4,2520,3186,2,"This world is mildly well known for Atanonian shrew steak and vicious OST brandy."
8,36,BIATGE,76,95,7,Poor Agri,1,Feudal, 2,1560,4428,1,"The world Biatge is very noted for its ancient Biatgian  RENO banana plantations but beset by deadly earthquakes."
8,37,ADITIRA,58,67,3,Mainly Ind,0,Anarchy, 7,6272,6714,3,"The world Aditira is mildly fabled for the Aditiraian edible moth but beset by a evil disease."
8,38,ORBIRA,116,87,7,Poor Agri,4,Communist, 3,3840,5236,2,"Orbira is ravaged by dreadful civil war."
8,39,AEDIS,116,116,4,Mainly Agri,6,Democracy, 7,16800,6772,4,"This planet is  notable for its great tropical forests and mud tennis."
8,40,ANRI,133,253,5,Rich Agri,6,Democracy, 7,14400,5765,4,"The planet Anri is very noted for its unusual casinos but beset by dreadful earthquakes."
8,41,ORLAAROR,122,128,0,Rich Ind,5,Confederacy,13,38880,5242,6,"This planet is  fabled for its fabulous cuisine."
8,42,EDANDI,89,234,2,Poor Ind,1,Feudal, 8,10240,4953,4,"This world is  fabled for its unusual dense forests."
8,43,INTEARBE,194,141,5,Rich Agri,3,Dictatorship, 7,9240,6082,4,"This world is plagued by occasional solar activity."
8,44,QUEDBIQU,147,42,2,Poor Ind,3,Dictatorship,11,20608,5523,5,"This planet is  notable for its unusual oceans and the Quedbiquian evil poet."
8,45,ORQURE,122,134,6,Average Agri,2,Multi-gov, 5,4800,5242,3,"The planet Orqure is an unremarkable dump."
8,46,ARQUBI,225,46,6,Average Agri,6,Democracy, 6,10560,5601,4,"This world is most fabled for Arqubian SSO   water but beset by deadly earthquakes."
8,47,MAISRAIS,171,198,6,Average Agri,0,Anarchy, 5,2944,5803,2,"Maisrais is  famous for its inhabitants' ancient mating traditions but ravaged by unpredictable solar activity."
8,48,REONAR,61,244,6,Average Agri,0,Anarchy, 3,1920,6461,1,"The planet Reonar is scourged by killer edible arts graduates."
8,49,XECEON,216,138,2,Poor Ind,7,Corporate State,10,32384,3544,5,"The world Xeceon is  fabled for its fabulous  vicious A    US brandy  and the Xeceonian edible arts graduate."
8,50,MAATXERI,38,127,7,Poor Agri,3,Dictatorship, 5,4536,5670,3,"This world is a tedious little planet."
8,51,ENBEZA,30,34,2,Poor Ind,5,Confederacy,11,27648,3358,6,"This planet is a dull world."
8,52,GEEN,234,132,4,Mainly Agri,5,Confederacy, 9,18144,3818,5,"Geen is mildly notable for Geenian lethal brandy."
8,53,SOISQU,213,224,0,Rich Ind,4,Communist,11,28800,4821,5,"The planet Soisqu is mildly notable for Soisquian vicious brew."
8,54,VEERBIDI,223,90,2,Poor Ind,0,Anarchy, 9,8960,4575,4,"The planet Veerbidi is mildly notable for Veerbidian vicious water."
8,55,GETIUSZA,173,198,6,Average Agri,2,Multi-gov, 4,4032,3757,2,"This planet is very well known for its inhabitants' unusual silliness and killer AAR gargle blasters."
8,56,ZAATQUAT,164,40,0,Rich Ind,2,Multi-gov, 9,16800,4004,4,"This world is ravaged by unpredictable civil war."
8,57,RIARQUGE,81,250,2,Poor Ind,1,Feudal, 8,10240,6481,4,"This planet is reasonably famous for the Riarqugian evil talking treeoid."
8,58,ESUSLA,99,90,2,Poor Ind,5,Confederacy,12,29952,5219,6,"This world is  fabled for its unusual oceans."
8,59,ZAINAT,134,245,5,Rich Agri,7,Corporate State, 9,19800,3974,5,"Zainat is  well known for its inhabitants' unusual silliness but cursed by deadly civil war."
8,60,ONISAIN,17,76,4,Mainly Agri,7,Corporate State, 9,23232,6673,5,"The world Onisain is mildly noted for its pink oceans but scourged by dreadful solar activity."
8,61,ORLATEIN,204,111,7,Poor Agri,6,Democracy, 4,6240,5324,3,"This world is reasonably notable for its exotic cuisine but plagued by a lethal disease."
8,62,ONUSRA,172,60,4,Mainly Agri,2,Multi-gov, 5,6624,6828,2,"This world is ravaged by dreadful civil war."
8,63,EDSOAN,123,20,4,Mainly Agri,4,Communist, 9,15744,4987,5,"The planet Edsoan is  well known for its inhabitants' ancient mating traditions but ravaged by unpredictable civil war."
8,64,ONVEAT,123,123,3,Mainly Ind,4,Communist,10,19712,6779,5,"This planet is  fabled for its wierd exuberant forests and its inhabitants' eccentric shyness."
8,65,REBITE,102,241,1,Average Ind,3,Dictatorship,11,22680,6502,5,"This world is mildly famous for its vast dense forests and its great volcanoes."
8,66,BELEBI,81,220,4,Mainly Agri,7,Corporate State, 9,23232,3665,5,"The planet Belebi is very noted for its unusual sit coms but ravaged by dreadful civil war."
8,67,XEZAXEES,251,166,6,Average Agri,1,Feudal, 6,4480,3579,3,"This world is a tedious place."
8,68,AANRA,201,98,2,Poor Ind,1,Feudal, 8,10240,6857,4,"The world Aanra is reasonably fabled for Zero-G cricket and Aanraian evil brandy."
8,69,ERZARA,224,84,6,Average Agri,0,Anarchy, 2,1408,3040,1,"This world is a tedious place."
8,70,GEXEALA,137,52,4,Mainly Agri,4,Communist, 7,12672,3721,4,"The world Gexeala is reasonably famous for the Gexealaian evil poet."
8,71,USREINXE,21,79,7,Poor Agri,6,Democracy, 5,7200,4885,3,"The planet Usreinxe is most noted for its inhabitants' exceptional love for tourists and its great volcanoes."
8,72,ISDIDIED,130,204,4,Mainly Agri,6,Democracy, 9,20640,6274,5,"The planet Isdidied is a boring planet."
8,73,ENEDGE,152,141,5,Rich Agri,5,Confederacy, 6,11160,3480,3,"This world is ravaged by occasional solar activity."
8,74,ARTELAAN,46,99,3,Mainly Ind,1,Feudal, 8,9240,5422,4,"The planet Artelaan is cursed by dreadful civil war."
8,75,INISBI,123,213,5,Rich Agri,3,Dictatorship, 8,10360,6011,4,"The world Inisbi is a boring planet."
8,76,RAMAA,208,166,6,Average Agri,3,Dictatorship, 4,4928,4048,2,"The world Ramaa is  fabled for its ancient mountains and its inhabitants' ingrained shyness."
8,77,ARESGETI,143,175,7,Poor Agri,2,Multi-gov, 5,3744,5519,3,"This world is ravaged by unpredictable civil war."
8,78,ZARIORTE,183,163,3,Mainly Ind,6,Democracy,11,28000,4023,6,"This planet is beset by deadly earthquakes."
8,79,RAARAN,124,25,3,Mainly Ind,0,Anarchy, 5,4480,3964,2,"The world Raaran is a boring world."
8,80,LAACE,122,251,3,Mainly Ind,0,Anarchy, 7,6272,2938,3,"The world Laace is a dull world."
8,81,ARERAN,101,239,7,Poor Agri,7,Corporate State, 6,9240,5477,4,"Areran is cursed by killer edible poets."
8,82,INORLE,59,80,0,Rich Ind,3,Dictatorship,13,29120,5947,6,"This world is very fabled for the Inorlian edible poet."
8,83,GEINTISO,7,33,1,Average Ind,5,Confederacy,13,35640,3591,6,"The world Geintiso is scourged by killer edible poets."
8,84,ININLEQU,231,247,7,Poor Agri,5,Confederacy, 7,7992,6119,4,"The planet Ininlequ is most noted for the Ininlequian evil arts graduate and its fabulous cuisine."
8,85,USZASORA,90,161,1,Average Ind,4,Communist,11,26496,4954,5,"This planet is a tedious little planet."
8,86,TEAT,116,231,7,Poor Agri,0,Anarchy, 1,768,2932,1,"Teat is cursed by dreadful civil war."
8,87,TETEUS,174,17,1,Average Ind,2,Multi-gov,10,17280,6062,5,"The world Teteus is most famous for its vast oceans."
8,88,BIERED,33,232,0,Rich Ind,2,Multi-gov,10,18720,4385,4,"This planet is most notable for Bieredian DCEGELO brandy but beset by deadly edible moths."
8,89,TIRIGE,78,56,2,Poor Ind,1,Feudal, 9,11520,4686,4,"The planet Tirige is very noted for its unusual sit coms but plagued by frequent solar activity."
8,90,ANEDIN,185,3,3,Mainly Ind,5,Confederacy, 9,20664,5817,5,"Anedin is a revolting little planet."
8,91,CEENTI,160,44,4,Mainly Agri,7,Corporate State, 8,21120,4256,5,"The world Ceenti is reasonably noted for its inhabitants' exceptional loathing of food blenders."
8,92,ORUS,207,55,7,Poor Agri,7,Corporate State, 8,11352,5327,5,"The world Orus is  notable for its unusual tropical forests and its exciting sit coms."
8,93,ARLALE,193,72,0,Rich Ind,6,Democracy,12,40800,5569,6,"The world Arlale is  fabled for its ancient Arlalian CIN tulip plantations and its exotic cuisine."
8,94,EDTETIIN,1,97,1,Average Ind,2,Multi-gov, 9,15552,4865,4,"The planet Edtetiin is most famous for its pink oceans and its unusual sit coms."
8,95,CEENED,172,215,7,Poor Agri,4,Communist, 3,3840,2988,2,"This world is plagued by frequent earthquakes."
8,96,ERTEBIRA,56,114,2,Poor Ind,4,Communist, 8,17920,2872,4,"The world Ertebira is mildly fabled for the Ertebiraian edible poet but scourged by deadly civil war."
8,97,TIATISBI,212,134,6,Average Agri,3,Dictatorship, 4,4928,4820,2,"Tiatisbi is very fabled for the Tiatisbian edible grub."
8,98,LAORLAZA,230,221,5,Rich Agri,7,Corporate State, 9,19800,4326,5,"The planet Laorlaza is reasonably noted for its inhabitants' exceptional love for tourists and the Laorlazaian edible arts graduate."
8,99,BEDICE,68,149,7,Poor Agri,1,Feudal, 2,1560,3652,1,"The planet Bedice is  well known for its inhabitants' ancient mating traditions but cursed by deadly civil war."
8,100,ORCECE,70,69,7,Poor Agri,1,Feudal, 4,2520,5190,2,"This planet is reasonably famous for its inhabitants' exceptional love for tourists."
8,101,ERTEENON,69,197,7,Poor Agri,0,Anarchy, 2,1152,2885,1,"The planet Erteenon is  well known for its inhabitants' ancient mating traditions but cursed by vicious killer monkeys."
